,Date,Close,t,P.SS_EW,P.SS_EF,P.S_EW,P.S_EF,P.M_EW,P.M_EF,P.L_EW,P.L_EF,N.SS_EW,N.SS_EF,N.S_EW,N.S_EF,N.M_EW,N.M_EF,N.L_EW,N.L_EF
3739,2017-11-13,2584.840088,2017.86575342466,0.06061,0.0101,0.11818,0.09545,0.49802,0.02767,0.13718,0.00199,NA,NA,NA,NA,NA,NA,0,0
3740,2017-11-14,2578.870117,2017.86849315069,0.0101,0,0.0274,0.02283,0.45418,0.0239,0.12774,0.00599,NA,NA,NA,NA,NA,NA,NA,NA
3741,2017-11-15,2564.620117,2017.87123287671,0.02062,0.01031,0.00922,0.00461,0.16733,0,0.06827,0.00201,0,0,0,0,NA,NA,0,0
3742,2017-11-16,2585.639893,2017.87397260274,0.11,0.05,0.11364,0.08636,0.51779,0.04348,0.12024,0.00802,NA,NA,NA,NA,NA,NA,0,0
3743,2017-11-17,2578.850098,2017.87671232877,0.09184,0.03061,0.06393,0.03196,0.48425,0.0315,0.10794,0.00204,0,0,0,0,NA,NA,0,0
3744,2017-11-20,2582.139893,2017.88493150685,0.06452,0.01075,0.05607,0.02804,0.55159,0.03175,0.14688,0.00604,0,0,0,0,NA,NA,0,0
3745,2017-11-21,2599.030029,2017.88767123288,0.06186,0.04124,0.15668,0.14747,0.55556,0.05556,0.11943,0.00405,0,0,0,0,NA,NA,0,0
3746,2017-11-22,2597.080078,2017.8904109589,0.02041,0.0102,0.14679,0.13303,0.59127,0.04762,0.13772,0.00599,0,0,0,0,NA,NA,NA,NA
3747,2017-11-24,2602.419922,2017.89589041096,0.05155,0.01031,0.17808,0.13699,0.59449,0.05906,0.11871,0.00604,0,0,0,0,NA,NA,0,0
3748,2017-11-27,2601.419922,2017.90410958904,0.02151,0,0.07907,0.06977,0.54365,0.04762,0.10569,0.00407,0,0,0,0,NA,NA,0,0
3749,2017-11-28,2627.040039,2017.90684931507,0.18557,0.09278,0.25229,0.21101,0.70238,0.09127,0.14286,0.00604,0,0,0,0,NA,NA,0,0
3750,2017-11-29,2626.070068,2017.9095890411,0.15464,0.09278,0.23041,0.20276,0.68651,0.06349,0.14056,0.01004,0,0,0,0,NA,NA,0,0
3751,2017-11-30,2647.580078,2017.91232876712,0.12871,0.0495,0.30769,0.23077,0.74704,0.06324,0.13131,0.00404,0,0,0,0,NA,NA,0,0
3752,2017-12-01,2642.219971,2017.91506849315,0.16162,0.07071,0.26244,0.20814,0.81423,0.10672,0.125,0.00202,0,0,0,0,NA,NA,0,0
3753,2017-12-04,2639.439941,2017.92328767123,0.13131,0.0303,0.16895,0.10502,0.79051,0.10672,0.12375,0.00798,0,0,0,0,NA,NA,0,0
3754,2017-12-05,2629.570068,2017.92602739726,0.0396,0.0099,0.1267,0.09955,0.81349,0.12698,0.11423,0.002,NA,NA,NA,NA,NA,NA,0,0
3755,2017-12-06,2629.27002,2017.92876712329,0.04902,0,0.09502,0.06335,0.81746,0.20238,0.11446,0.00602,NA,NA,NA,NA,NA,NA,0,0
3756,2017-12-07,2636.97998,2017.93150684932,0.08,0.02,0.17195,0.1267,0.8498,0.18577,0.11134,0.01012,NA,NA,NA,NA,NA,NA,0,0
3757,2017-12-08,2651.5,2017.93424657534,0.28,0.06,0.32127,0.1991,0.8622,0.26378,0.14085,0.01811,0,0,0,0,NA,NA,0,0
3758,2017-12-11,2659.98999,2017.94246575342,0.21212,0.05051,0.27854,0.19635,0.84585,0.25692,0.134,0.01,NA,NA,NA,NA,NA,NA,0,0
3759,2017-12-12,2664.110107,2017.94520547945,0.34653,0.10891,0.36199,0.23982,0.84921,0.29365,0.13481,0.01006,NA,NA,NA,NA,NA,NA,0,0
3760,2017-12-13,2662.850098,2017.94794520548,0.33663,0.14851,0.26818,0.18182,0.8254,0.29365,0.12375,0.00998,NA,NA,NA,NA,NA,NA,0,0
3761,2017-12-14,2652.01001,2017.95068493151,0.20588,0.03922,0.12162,0.04505,0.83794,0.32411,0.10778,0.00599,NA,NA,NA,NA,NA,NA,0,0
3762,2017-12-15,2675.810059,2017.95342465753,0.39604,0.17822,0.41441,0.3018,0.82283,0.32283,0.12551,0.01215,NA,NA,NA,NA,NA,NA,0,0
3763,2017-12-18,2690.159912,2017.96164383562,0.48,0.22,0.57014,0.39367,0.85317,0.38492,0.08249,0.00402,NA,NA,NA,NA,NA,NA,0,0
3764,2017-12-19,2681.469971,2017.96438356164,0.42,0.25,0.39269,0.29224,0.86508,0.40873,0.09331,0.00203,NA,NA,NA,NA,NA,NA,0,0
3765,2017-12-20,2679.25,2017.96712328767,0.28431,0.21569,0.28636,0.25455,0.86111,0.42063,0.0746,0.00605,NA,NA,NA,NA,NA,NA,0,0
3766,2017-12-21,2684.570068,2017.9698630137,0.36735,0.26531,0.41014,0.31336,0.87352,0.41502,0.03792,0.00399,NA,NA,NA,NA,NA,NA,0,0
3767,2017-12-22,2683.340088,2017.97260273973,0.37624,0.24752,0.35294,0.27149,0.86614,0.44094,0.04453,0.00607,NA,NA,NA,NA,NA,NA,0,0
3768,2017-12-26,2680.5,2017.98356164384,0.17822,0.05941,0.1448,0.08145,0.80478,0.4502,0.05634,0.00201,NA,NA,NA,NA,NA,NA,0,0
3769,2017-12-27,2682.620117,2017.98630136986,0.18,0.08,0.15138,0.09174,0.80952,0.45238,0.07646,0.00805,NA,NA,NA,NA,NA,NA,0,0
3770,2017-12-28,2687.540039,2017.98904109589,0.16832,0.08911,0.17727,0.11364,0.80237,0.42292,0.08147,0.00407,NA,NA,NA,NA,NA,NA,0,0
3771,2017-12-29,2673.610107,2017.99178082192,0.0198,0.0198,0.02262,0.02262,0.80709,0.40945,0.08468,0.00403,NA,NA,NA,NA,NA,NA,0,0
3772,2018-01-02,2695.810059,2018.00273972603,0.17,0.09,0.10407,0.06335,0.82143,0.43651,0.09796,0.0102,NA,NA,NA,NA,NA,NA,0,0
3773,2018-01-03,2713.060059,2018.00547945205,0.53465,0.32673,0.45,0.30909,0.84585,0.40711,0.04618,0.01205,NA,NA,NA,NA,NA,NA,0,0
3774,2018-01-04,2723.98999,2018.00821917808,0.63366,0.48515,0.59641,0.44395,0.85039,0.46457,0.05657,0.01414,NA,NA,NA,NA,NA,NA,0,0
3775,2018-01-05,2743.149902,2018.01095890411,0.72,0.43,0.76577,0.53604,0.88933,0.47826,0.05645,0.02016,NA,NA,NA,NA,NA,NA,0,0
3776,2018-01-08,2747.709961,2018.01917808219,0.67,0.49,0.46847,0.27928,0.88492,0.46825,0.07071,0.0202,NA,NA,NA,NA,NA,NA,0,0
3777,2018-01-09,2751.290039,2018.02191780822,0.59406,0.46535,0.44796,0.31222,0.88889,0.49603,0.06263,0.01818,NA,NA,NA,NA,NA,NA,0,0
3778,2018-01-10,2748.22998,2018.02465753425,0.31683,0.24752,0.28959,0.16742,0.88933,0.47431,0.05274,0.01217,NA,NA,NA,NA,NA,NA,0,0
3779,2018-01-11,2767.560059,2018.02739726027,0.66,0.48,0.63514,0.43694,0.92126,0.4685,0.0746,0.02621,NA,NA,NA,NA,NA,NA,0,0
3780,2018-01-12,2786.23999,2018.0301369863,0.76238,0.59406,0.79821,0.64126,0.91732,0.47638,0.08266,0.03226,NA,NA,NA,NA,NA,NA,0,0
3781,2018-01-16,2776.419922,2018.04109589041,0.35644,0.29703,0.38288,0.30631,0.86853,0.50199,0.06939,0.01224,NA,NA,NA,NA,NA,NA,0,0
3782,2018-01-17,2802.560059,2018.04383561644,0.67327,0.54455,0.72973,0.56757,0.93254,0.54762,0.07677,0.02626,NA,NA,NA,NA,NA,NA,0,0
3783,2018-01-18,2798.030029,2018.04657534247,0.39604,0.30693,0.50679,0.36652,0.88889,0.48016,0.07927,0.03455,NA,NA,NA,NA,NA,NA,0,0
3784,2018-01-19,2810.300049,2018.04931506849,0.49,0.36,0.56757,0.43243,0.82283,0.46063,0.08233,0.03213,NA,NA,NA,NA,NA,NA,0,0
3785,2018-01-22,2832.969971,2018.05753424658,0.53608,0.43299,0.55251,0.42466,0.86111,0.46032,0.1245,0.0502,NA,NA,NA,NA,NA,NA,0,0
3786,2018-01-23,2839.129883,2018.0602739726,0.30303,0.26263,0.49772,0.41553,0.81349,0.50794,0.13682,0.0503,NA,NA,NA,NA,NA,NA,0,0
3787,2018-01-24,2837.540039,2018.06301369863,0.24,0.17,0.30317,0.23529,0.81818,0.52569,0.17034,0.04008,NA,NA,NA,NA,NA,NA,0,0
3788,2018-01-25,2839.25,2018.06575342466,0.27723,0.24752,0.27354,0.23767,0.8419,0.52964,0.15663,0.05221,NA,NA,NA,NA,NA,NA,0,0
3789,2018-01-26,2872.870117,2018.06849315068,0.81188,0.73267,0.84305,0.71749,0.80709,0.51969,0.26453,0.0982,NA,NA,NA,NA,NA,NA,0,0
3790,2018-01-29,2853.530029,2018.07671232877,0.0404,0.0404,0.03604,0.03604,0.7381,0.49206,0.18254,0.04762,NA,NA,NA,NA,NA,NA,0,0
3791,2018-01-30,2822.429932,2018.07945205479,0.02,0.01,0.02703,0.02252,0.60558,0.42231,0.152,0.022,NA,NA,NA,NA,NA,NA,NA,NA
3792,2018-01-31,2823.810059,2018.08219178082,0.0495,0.0297,0.04072,0.02262,0.62055,0.3913,0.17565,0.02994,0,0,0,0,NA,NA,0,0
3793,2018-02-01,2821.97998,2018.08493150685,0.12871,0.11881,0.12556,0.09865,0.58268,0.37008,0.17565,0.02395,0,0,0,0,NA,NA,0,0
3794,2018-02-02,2762.129883,2018.08767123288,0.0101,0,0.0045,0,0.05512,0.05512,0.07615,0.04409,0,0,0,0,NA,NA,0,0
3795,2018-02-05,2648.939941,2018.09589041096,0,0,0,0,0,0,0.00198,0.00198,NA,NA,NA,NA,NA,NA,NA,NA
3796,2018-02-06,2695.139893,2018.09863013699,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0
3797,2018-02-07,2681.659912,2018.10136986301,0.0102,0,0.00457,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0
3798,2018-02-08,2581,2018.10410958904,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
3799,2018-02-09,2619.550049,2018.10684931507,0,0,0,0,0,0,0.00198,0.00198,0,0,0,0,NA,NA,NA,NA
3800,2018-02-12,2656,2018.11506849315,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0
3801,2018-02-13,2662.939941,2018.11780821918,0,0,0,0,0,0,0.00595,0.00198,0,0,0,0,NA,NA,NA,NA
3802,2018-02-14,2698.629883,2018.12054794521,0.40741,0.40741,0.22772,0.21287,0.02372,0.02372,0.02395,0.002,0,0,0,0,NA,NA,0,0
3803,2018-02-15,2731.199951,2018.12328767123,0.61538,0.55128,0.365,0.305,0.1063,0.06693,0.04573,0.01988,0,0,0,0,NA,NA,NA,NA
3804,2018-02-16,2732.219971,2018.12602739726,0.35526,0.27632,0.2602,0.20408,0.10196,0.08235,0.0519,0.02595,0,0,0,0,NA,NA,NA,NA
3805,2018-02-20,2716.26001,2018.13698630137,0.36986,0.31507,0.25773,0.19588,0.13095,0.09921,0.02584,0.00795,0,0,0,0,NA,NA,NA,NA
3806,2018-02-21,2701.330078,2018.1397260274,0.36111,0.29167,0.26943,0.21762,0.09091,0.05534,0.01786,0.00595,0,0,0,0,NA,NA,NA,NA
3807,2018-02-22,2703.959961,2018.14246575342,0.44118,0.36765,0.26842,0.2,0.08661,0.05118,0.02395,0.00599,0,0,0,0,NA,NA,0,0
3808,2018-02-23,2747.300049,2018.14520547945,0.49275,0.4058,0.39062,0.28125,0.12598,0.08268,0.03976,0.02982,0,0,0,0,NA,NA,NA,NA
3809,2018-02-26,2779.600098,2018.15342465753,0.3662,0.22535,0.32308,0.21026,0.27381,0.20238,0.13465,0.07327,0,0,0,0,NA,NA,NA,NA
3810,2018-02-27,2744.280029,2018.15616438356,0.31343,0.23881,0.26203,0.20321,0.11905,0.0873,0.02595,0.01198,0,0,0,0,NA,NA,NA,NA
3811,2018-02-28,2713.830078,2018.15890410959,0.34375,0.23438,0.3172,0.25269,0.11067,0.10277,0.02794,0.01597,0,0,0,0,NA,NA,0,0
3812,2018-03-01,2677.669922,2018.16164383562,0.09677,0.08065,0.2623,0.21858,0.02362,0.02362,0.02789,0.00598,0,0,0,0,NA,NA,NA,NA
3813,2018-03-02,2691.25,2018.16438356164,0.14085,0.14085,0.29016,0.24352,0.10236,0.06693,0.02386,0.00596,0,0,0,0,NA,NA,NA,NA
3814,2018-03-05,2720.939941,2018.17260273973,0.30645,0.24194,0.31148,0.24044,0.1627,0.15476,0.0377,0.00794,0,0,0,0,NA,NA,NA,NA
3815,2018-03-06,2728.120117,2018.17534246575,0.21429,0.16071,0.32759,0.25862,0.10714,0.09127,0.04573,0.01392,0,0,0,0,NA,NA,0,0
3816,2018-03-07,2726.800049,2018.17808219178,0.18462,0.12308,0.35676,0.28649,0.13834,0.12648,0.03992,0.01198,0,0,0,0,NA,NA,NA,NA
3817,2018-03-08,2738.969971,2018.18082191781,0.15873,0.11111,0.40761,0.34239,0.16535,0.14173,0.03181,0.00596,0,0,0,0,NA,NA,NA,NA
3818,2018-03-09,2786.570068,2018.18356164384,0.14062,0.07812,0.34066,0.24176,0.38189,0.25591,0.128,0.07,0,0,0,0,NA,NA,0,0
3819,2018-03-12,2783.02002,2018.19178082192,0.0597,0,0.31016,0.2139,0.15476,0.12698,0.09684,0.04348,0,0,0,0,NA,NA,NA,NA
3820,2018-03-13,2765.310059,2018.19452054795,0.04412,0,0.25532,0.15426,0.12698,0.10317,0.05765,0.01789,0,0,0,0,NA,NA,NA,NA
3821,2018-03-14,2749.47998,2018.19726027397,0.02857,0,0.20419,0.10995,0.15415,0.10672,0.04175,0.00994,0,0,0,0,NA,NA,NA,NA
3822,2018-03-15,2747.330078,2018.2,0,0,0.24479,0.14062,0.15354,0.12992,0.07784,0.00998,0,0,0,0,NA,NA,0,0
3823,2018-03-16,2752.01001,2018.20273972603,0,0,0.21244,0.11399,0.15354,0.11811,0.03777,0.00199,0,0,0,0,NA,NA,0,0
3824,2018-03-19,2712.919922,2018.21095890411,0,0,0.19689,0.10881,0.1746,0.11508,0.07143,0.0119,0,0,0,0,NA,NA,0,0
3825,2018-03-20,2716.939941,2018.21369863014,0,0,0.16495,0.04639,0.18327,0.10757,0.06349,0.01786,0,0,0,0,NA,NA,NA,NA
3826,2018-03-21,2711.929932,2018.21643835616,0,0,0.18367,0.08163,0.16996,0.11858,0.08333,0.01587,0,0,0,0,NA,NA,NA,NA
3827,2018-03-22,2643.689941,2018.21917808219,0,0,0.08889,0.05556,0.03937,0.02756,0.0119,0.00397,0,0,0,0,NA,NA,NA,NA
3828,2018-03-23,2588.26001,2018.22191780822,0,0,0,0,0,0,0.00398,0,0,0,0,0,NA,NA,NA,NA
3829,2018-03-26,2658.550049,2018.2301369863,0,0,0.17442,0.12791,0.20717,0.16335,0.07753,0.02187,0,0,0,0,NA,NA,NA,NA
3830,2018-03-27,2612.620117,2018.23287671233,0,0,0,0,0,0,0.01408,0.00402,0,0,0,0,NA,NA,0,0
3831,2018-03-28,2605,2018.23561643836,0,0,0,0,0,0,0.01198,0.00599,0,0,0,0,NA,NA,NA,NA
3832,2018-03-29,2640.870117,2018.23835616438,0,0,0.21053,0.16447,0.23413,0.1746,0.02595,0.00998,0,0,0,0,NA,NA,0,0
3833,2018-04-02,2581.879883,2018.24931506849,0,0,0,0,0,0,0.00599,0,0,0,0,0,NA,NA,0,0
3834,2018-04-03,2614.449951,2018.25205479452,0,0,0.07299,0.05839,0.096,0.068,0.014,0.006,0,0,0,0,NA,NA,0,0
3835,2018-04-04,2644.689941,2018.25479452055,0,0,0.18841,0.15942,0.3506,0.23108,0.04839,0.02419,0,0,0,0,NA,NA,0,0
3836,2018-04-05,2662.840088,2018.25753424658,0,0,0.15603,0.12766,0.37945,0.27273,0.05835,0.02213,0,0,0,0,0,0,0,0
3837,2018-04-06,2604.469971,2018.2602739726,0,0,0.00714,0.00714,0.04382,0.04382,0.01811,0.00604,0,0,0,0,NA,NA,0,0
3838,2018-04-09,2613.159912,2018.26849315068,0,0,0.06154,0.06154,0.25,0.20565,0.01397,0.002,0,0,0,0,NA,NA,0,0
3839,2018-04-10,2656.870117,2018.27123287671,0,0,0.17969,0.14062,0.36255,0.25498,0.07831,0.03414,0,0,0,0,NA,NA,0,0
3840,2018-04-11,2642.189941,2018.27397260274,0,0,0.14286,0.13534,0.396,0.292,0.064,0.034,0,0,0,0,NA,NA,0,0
3841,2018-04-12,2663.98999,2018.27671232877,0,0,0.17188,0.125,0.412,0.288,0.07028,0.03012,0,0,0,0,NA,NA,0,0
3842,2018-04-13,2656.300049,2018.27945205479,0,0,0.13281,0.10156,0.4502,0.31076,0.07879,0.03434,0,0,0,0,NA,NA,0,0
3843,2018-04-16,2677.840088,2018.28767123288,0,0,0.2406,0.07519,0.45565,0.30242,0.09562,0.03984,0,0,0,0,NA,NA,0,0
3844,2018-04-17,2706.389893,2018.2904109589,0,0,0.224,0.056,0.39431,0.24797,0.11,0.044,0,0,0,0,0,0,0,0
3845,2018-04-18,2708.639893,2018.29315068493,0,0,0.23577,0.06504,0.41935,0.28629,0.11022,0.0501,0.01266,0.01266,0.0119,0.0119,0,0,0,0
3846,2018-04-19,2693.129883,2018.29589041096,0,0,0.22951,0.09016,0.38367,0.24898,0.10484,0.04032,0,0,0,0,NA,NA,0,0
3847,2018-04-20,2670.139893,2018.29863013699,0,0,0.144,0.08,0.40323,0.26613,0.10664,0.04024,0,0,0,0,NA,NA,0,0
3848,2018-04-23,2670.290039,2018.30684931507,0,0,0.136,0.072,0.38462,0.25101,0.12351,0.0498,0,0,0,0,NA,NA,0,0
3849,2018-04-24,2634.560059,2018.3095890411,0,0,0.00862,0.00862,0.40081,0.27935,0.12974,0.06387,0,0,0,0,NA,NA,0,0
3850,2018-04-25,2639.399902,2018.31232876712,0,0,0.04202,0.01681,0.43089,0.30894,0.13911,0.06452,0,0,0,0,NA,NA,0,0
3851,2018-04-26,2666.939941,2018.31506849315,0,0,0.10833,0.03333,0.42623,0.30328,0.11044,0.05221,0,0,0,0,0,0,0,0
3852,2018-04-27,2669.909912,2018.31780821918,0,0,0.12903,0.02419,0.44355,0.27016,0.12955,0.08097,0,0,0,0,0,0,0,0
3853,2018-04-30,2648.050049,2018.32602739726,0,0,0.05469,0.02344,0.44898,0.27755,0.12326,0.06362,0,0,0,0,0,0,0,0
3854,2018-05-01,2654.800049,2018.32876712329,0,0,0.05405,0.02703,0.47303,0.29876,0.12877,0.08249,0,0,0,0,0,0,0,0
3855,2018-05-02,2635.669922,2018.33150684932,0,0,0,0,0.46154,0.33603,0.1497,0.09381,0,0,0,0,NA,NA,0,0
3856,2018-05-03,2629.72998,2018.33424657534,0,0,0,0,0.40816,0.26122,0.15789,0.10324,0,0,0,0,NA,NA,0,0
3857,2018-05-04,2663.419922,2018.33698630137,0,0,0.06612,0.03306,0.47791,0.34137,0.17647,0.11156,0,0,0,0,NA,NA,0,0
3858,2018-05-07,2672.629883,2018.34520547945,0,0,0.08491,0.03774,0.51626,0.34553,0.14286,0.1006,0,0,0,0,NA,NA,0,0
3859,2018-05-08,2671.919922,2018.34794520548,0,0,0.08772,0.00877,0.51837,0.35918,0.15822,0.11156,0,0,0,0,NA,NA,0,0
3860,2018-05-09,2697.790039,2018.35068493151,0,0,0.06723,0.02521,0.56627,0.41365,0.18182,0.11919,0,0,0,0,NA,NA,0,0
3861,2018-05-10,2723.070068,2018.35342465753,0,0,0.075,0.03333,0.57317,0.35772,0.154,0.11704,0,0,0,0,NA,NA,0,0
3862,2018-05-11,2727.719971,2018.35616438356,0,0,0.07438,0.02479,0.5551,0.38776,0.18053,0.13387,0,0,0,0,NA,NA,0,0
3863,2018-05-14,2730.129883,2018.36438356164,0,0,0.03175,0.00794,0.58943,0.37805,0.16364,0.11313,0,0,0,0,NA,NA,0,0
3864,2018-05-15,2711.449951,2018.36712328767,0,0,0.01613,0,0.59592,0.39592,0.19136,0.13169,0,0,0,0,NA,NA,0,0
3865,2018-05-16,2722.459961,2018.3698630137,0,0,0.008,0,0.583,0.37247,0.17143,0.11633,0,0,0,0,NA,NA,0,0
3866,2018-05-17,2720.129883,2018.37260273973,0,0,0.01681,0,0.53878,0.34286,0.17108,0.12627,0,0,0,0,NA,NA,0,0
3867,2018-05-18,2712.969971,2018.37534246575,0,0,0.00787,0,0.58848,0.38272,0.18814,0.11452,0,0,0,0,NA,NA,0,0
3868,2018-05-21,2733.01001,2018.38356164384,0,0,0,0,0.55691,0.32927,0.18864,0.1217,0,0,0,0,NA,NA,0,0
3869,2018-05-22,2724.439941,2018.38630136986,0,0,0,0,0.53719,0.33058,0.17611,0.12146,0,0,0,0,0,0,0,0
3870,2018-05-23,2733.290039,2018.38904109589,0,0,0,0,0.56846,0.36515,0.18557,0.12165,0,0,0,0,NA,NA,0,0
3871,2018-05-24,2727.76001,2018.39178082192,0,0,0,0,0.52675,0.30864,0.1749,0.10905,0,0,0,0,NA,NA,0,0
3872,2018-05-25,2721.330078,2018.39452054795,0,0,0,0,0.55833,0.3375,0.19467,0.12705,0,0,0,0,0,0,0,0
3873,2018-05-29,2689.860107,2018.40547945205,0,0,0,0,0.45957,0.26383,0.19467,0.11885,0,0,0,0,0,0,0,0
3874,2018-05-30,2724.01001,2018.40821917808,0,0,0,0,0.49388,0.28571,0.19223,0.10838,0,0,0,0,0,0,0,0
3875,2018-05-31,2705.27002,2018.41095890411,0,0,0,0,0.48347,0.33058,0.19794,0.12577,0,0,0,0,0,0,0,0
3876,2018-06-01,2734.620117,2018.41369863014,0,0,0,0,0.5551,0.37959,0.18724,0.11934,0,0,0,0,0,0,0,0
3877,2018-06-04,2746.870117,2018.42191780822,0,0,0,0,0.48536,0.36402,0.18072,0.11647,0,0,0,0,0,0,0,0
3878,2018-06-05,2748.800049,2018.42465753425,0,0,0,0,0.40678,0.27542,0.19552,0.14053,0,0,0,0,0,0,0,0
3879,2018-06-06,2772.350098,2018.42739726027,0,0,0,0,0.46473,0.3112,0.18503,0.13514,0,0,0,0,0,0,0,0
3880,2018-06-07,2770.370117,2018.4301369863,0,0,0,0,0.44167,0.27083,0.19262,0.125,0,0,0,0,0,0,0,0
3881,2018-06-08,2779.030029,2018.43287671233,0,0,0,0,0.41667,0.25833,0.16735,0.1102,0,0,0,0,0,0,0,0
3882,2018-06-11,2782,2018.44109589041,0,0,0,0,0.35685,0.20332,0.1748,0.0874,0,0,0,0,0,0,0,0
3883,2018-06-12,2786.850098,2018.44383561644,0,0,0,0,0.32068,0.17722,0.17039,0.09736,0,0,0,0,0,0,0,0
3884,2018-06-13,2775.629883,2018.44657534247,0,0,0,0,0.20902,0.10656,0.17659,0.08624,0,0,0,0,0,0,0,0
3885,2018-06-14,2782.48999,2018.44931506849,0,0,0,0,0.25417,0.11667,0.18737,0.07332,0,0,0,0,0,0,0,0
3886,2018-06-15,2779.659912,2018.45205479452,0,0,0,0,0.15289,0.05372,0.15447,0.04268,0,0,0,0,0,0,0,0
3887,2018-06-18,2773.75,2018.4602739726,0,0,0,0,0.09717,0.02429,0.17515,0.04684,0,0,0,0,0,0,0,0
3888,2018-06-19,2762.590088,2018.46301369863,0,0,0,0,0.11789,0.02846,0.16532,0.04032,0,0,0,0,0,0,0,0
3889,2018-06-20,2767.320068,2018.46575342466,0,0,0,0,0.07755,0.02041,0.14694,0.02653,0,0,0,0,0,0,0,0
3890,2018-06-21,2749.76001,2018.46849315068,0,0,0,0,0.04918,0.01639,0.12474,0.02911,0,0,0,0,0,0,0,0
3891,2018-06-22,2754.879883,2018.47123287671,0,0,0,0,0.03306,0.01653,0.1405,0.02479,0,0,0,0,0,0,0,0
3892,2018-06-25,2717.070068,2018.47945205479,0,0,0,0,0.02049,0.0041,0.0818,0.02249,0,0,0,0,0,0,0,0
3893,2018-06-26,2723.060059,2018.48219178082,0,0,0,0,0.0082,0,0.09711,0.01653,0,0,0,0,NA,NA,0,0
3894,2018-06-27,2699.629883,2018.48493150685,0,0,0,0,0.0083,0.00415,0.10204,0.02653,0,0,0,0,NA,NA,0,0
3895,2018-06-28,2716.310059,2018.48767123288,0,0,0,0,0,0,0.09202,0.03272,0,0,0,0,0,0,0,0
3896,2018-06-29,2718.370117,2018.4904109589,0,0,0,0,0.00816,0.00816,0.07143,0.02041,0,0,0,0,0,0,0,0
3897,2018-07-02,2726.709961,2018.49863013699,0,0,0,0,0,0,0.11111,0.02424,0,0,0,0,0,0,0,0
3898,2018-07-03,2713.219971,2018.50136986301,0,0,0,0,0.00826,0.00826,0.06289,0.01258,0,0,0,0,NA,NA,0,0
3899,2018-07-05,2736.610107,2018.50684931507,0.01351,0.01351,0.00637,0.00637,0.00823,0.00412,0.1551,0.01633,0,0,0,0,0,0,0,0
3900,2018-07-06,2759.820068,2018.5095890411,0,0,0,0,0.0081,0,0.15385,0.00624,0,0,0,0,0,0,0,0
3901,2018-07-09,2784.169922,2018.51780821918,0,0,0,0,0.00826,0,0.15102,0.0102,0,0,0,0,0,0,0,0
3902,2018-07-10,2793.840088,2018.52054794521,0,0,0,0,0.00413,0,0.14493,0.01449,0,0,0,0,0,0,0,0
3903,2018-07-11,2774.02002,2018.52328767123,0,0,0,0,0,0,0.15021,0.00823,0,0,0,0,NA,NA,0,0
3904,2018-07-12,2798.290039,2018.52602739726,0,0,0,0,0,0,0.17695,0.0144,0,0,0,0,0,0,0,0
3905,2018-07-13,2801.310059,2018.52876712329,0,0,0,0,0.00402,0,0.19473,0.01217,0,0,0,0,NA,NA,0,0
3906,2018-07-16,2798.429932,2018.53698630137,0,0,0,0,0,0,0.14053,0.01222,0,0,0,0,0,0,0,0
3907,2018-07-17,2809.550049,2018.5397260274,0.01087,0,0.0051,0,0,0,0.13115,0.01025,0,0,0,0,NA,NA,0,0
3908,2018-07-18,2815.620117,2018.54246575342,0.01087,0,0.0051,0,0,0,0.12146,0.01215,0,0,0,0,0,0,0,0
3909,2018-07-19,2804.48999,2018.54520547945,0.0102,0,0.00481,0,0,0,0.12474,0.01227,0,0,0,0,0,0,0,0
3910,2018-07-20,2801.830078,2018.54794520548,0,0,0,0,0,0,0.08758,0.01018,0,0,0,0,0,0,0,0
3911,2018-07-23,2806.97998,2018.55616438356,0.01031,0,0.00469,0,0,0,0.09202,0.00818,0,0,0,0,NA,NA,0,0
3912,2018-07-24,2820.399902,2018.55890410959,0.0102,0,0.00478,0,0,0,0.11156,0.01014,NA,NA,0,0,NA,NA,0,0
3913,2018-07-25,2846.070068,2018.56164383562,0.01042,0,0.00476,0,0,0,0.18443,0.06762,0,0,0,0,NA,NA,0,0
3914,2018-07-26,2837.439941,2018.56438356164,0,0,0,0,0,0,0.07959,0.00612,NA,NA,0,0,NA,NA,0,0
3915,2018-07-27,2818.820068,2018.56712328767,0.02,0,0.00922,0,0,0,0.09736,0.00203,NA,NA,0,0,0,0,0,0
3916,2018-07-30,2802.600098,2018.57534246575,0,0,0,0,0,0,0.05317,0.00409,NA,NA,0,0,NA,NA,0,0
3917,2018-07-31,2816.290039,2018.57808219178,0.01,0,0.00465,0,0,0,0.04684,0.00611,NA,NA,0,0,NA,NA,0,0
3918,2018-08-01,2813.360107,2018.58082191781,0,0,0,0,0,0,0.06212,0,0,0,0,0,NA,NA,0,0
3919,2018-08-02,2827.219971,2018.58356164384,0.01031,0,0.00474,0,0.00403,0,0.07959,0.00816,0,0,0,0,NA,NA,0,0
3920,2018-08-03,2840.350098,2018.58630136986,0,0,0,0,0,0,0.09073,0.01411,0,0,0,0,NA,NA,0,0
3921,2018-08-06,2850.399902,2018.59452054795,0,0,0,0,0,0,0.12551,0.03846,0,0,0,0,NA,NA,0,0
